,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
3320,30770374,151062320,Jasper,Centrum-West,52.3797,4.884519999999999,Private room,75,2,184,2,239
3321,30778548,4621039,Thom,Westerpark,52.374159999999996,4.874230000000001,Entire home/apt,140,2,5,1,71
3322,30783775,203731852,SWEETS Hotel,Zuid,52.35184,4.85199,Hotel room,161,1,36,20,272
3323,30808063,223476936,Patrick,Centrum-Oost,52.36045,4.89855,Private room,91,2,13,1,172
3324,30812596,17584726,Anneke,Centrum-Oost,52.3694,4.93222,Private room,94,2,169,1,118
3325,30814294,198405490,Suzanne,De Baarsjes - Oud-West,52.36535,4.87496,Shared room,225,2,14,6,83
3326,30823357,228056341,Amar,Centrum-Oost,52.37208,4.91191,Private room,89,2,137,2,76
3327,30844610,42676970,Jomny,Bos en Lommer,52.37563,4.83712,Entire home/apt,149,2,18,1,86
3328,30855167,230691342,Laura,Bos en Lommer,52.37944,4.85925,Entire home/apt,130,7,6,1,32
3329,30872076,9521903,Jennifer Johanna,De Pijp - Rivierenbuurt,52.35726,4.887580000000001,Entire home/apt,130,2,17,1,332
3330,30901852,35221716,Wolfgang,De Pijp - Rivierenbuurt,52.35161,4.89049,Entire home/apt,94,7,15,1,0
3331,30904739,230959164,Guido,Geuzenveld - Slotermeer,52.37214,4.820130000000001,Private room,100,7,7,2,15
3332,30905786,49078267,Mark,Centrum-West,52.37317,4.88255,Hotel room,138,2,16,2,190
3333,30905979,49078267,Mark,Centrum-West,52.37372,4.88074,Hotel room,145,2,44,2,176
3334,30928188,3357860,Sietske,Centrum-Oost,52.37557,4.92019,Entire home/apt,231,1,51,1,294
3335,30930837,31539718,Amber,Centrum-West,52.37307,4.875380000000001,Entire home/apt,67,2,18,1,0
3336,30933786,32218529,Jelle,Westerpark,52.38236,4.86899,Entire home/apt,201,3,8,1,0
3337,30946085,126221530,Katya,Centrum-West,52.36847,4.8876,Entire home/apt,297,2,14,1,9
3338,31011504,3409554,Marieke,De Baarsjes - Oud-West,52.37236,4.87329,Private room,80,2,35,1,93
3339,31050856,37806139,Joost,Westerpark,52.38319,4.876583999999999,Entire home/apt,255,5,6,1,0
3340,31051752,9072052,Olga,Westerpark,52.38455,4.870369999999999,Entire home/apt,107,1,8,1,0
3341,31064558,14509904,Jacquelien,Centrum-West,52.37615,4.8919999999999995,Private room,92,2,122,1,348
3342,31066102,65859990,Martijn,De Pijp - Rivierenbuurt,52.353609999999996,4.90185,Entire home/apt,158,3,6,4,16
3343,31068322,8867901,Joost,Watergraafsmeer,52.35014,4.93968,Entire home/apt,219,2,6,1,0
3344,31072230,232131139,Rene,Centrum-West,52.37202,4.88737,Private room,212,2,39,1,265
3345,31072801,232136059,Noa M.,Centrum-Oost,52.36667,4.90926,Private room,230,2,128,1,166
3346,31086086,19285283,Isadora And Cristian,Centrum-West,52.371390000000005,4.87486,Entire home/apt,256,3,25,1,123
3347,31100723,16828309,Rebecca,De Pijp - Rivierenbuurt,52.35666,4.89785,Entire home/apt,200,3,14,1,21
3348,31110035,13476159,Tasos,Oud-Noord,52.384809999999995,4.9134199999999995,Private room,121,1,8,2,179
3349,31136615,217577916,Mimi,Centrum-West,52.38149,4.88972,Private room,82,1,131,2,306
3350,31139590,217577916,Mimi,Centrum-West,52.381040000000006,4.89175,Private room,71,1,110,2,276
3351,31150995,175483960,Edwin,Noord-West,52.41121,4.90171,Private room,250,3,7,1,14
3352,31164355,71165306,Sabine,Zuid,52.35654,4.8591,Entire home/apt,250,4,1,1,7
3353,31187654,159220160,Lydia,Centrum-West,52.37167,4.87643,Private room,277,1,112,2,19
3354,31196431,210872154,Wende,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,135,2,34,2,351
3355,31208676,233390046,Kevin,Centrum-Oost,52.37055,4.90078,Private room,125,1,14,1,125
3356,31234848,230052081,Iwan,De Pijp - Rivierenbuurt,52.3446,4.90005,Entire home/apt,115,2,34,1,241
3357,31254005,233838549,Sandra,Buitenveldert - Zuidas,52.32558,4.81921,Entire home/apt,125,2,50,1,317
3358,31281127,9264717,Robin,De Baarsjes - Oud-West,52.361259999999994,4.86394,Entire home/apt,125,2,8,1,0
3359,31348432,16707861,Manuel,De Baarsjes - Oud-West,52.37265,4.86264,Private room,125,2,32,1,0
3360,31352081,14358485,Maurits,Centrum-West,52.38367,4.88812,Entire home/apt,506,2,15,1,75
3361,31356236,141648682,Annemien,Centrum-Oost,52.37162,4.90759,Private room,112,2,148,1,4
3362,31373405,234954497,Hans,Centrum-West,52.37492,4.87637,Private room,150,3,38,1,339
3363,31377719,24437543,Madelon,De Baarsjes - Oud-West,52.3624,4.86702,Private room,79,2,6,1,39
3364,31378219,4041221,Daniele,De Pijp - Rivierenbuurt,52.35218,4.90442,Private room,99,2,27,1,173
3365,31380902,14074646,Daniel,De Baarsjes - Oud-West,52.373459999999994,4.858619999999999,Entire home/apt,220,2,8,1,0
3366,31393518,12280795,Jelle,De Pijp - Rivierenbuurt,52.35739,4.897390000000001,Entire home/apt,240,2,20,1,54
3367,31395349,18482089,Klaas,De Aker - Nieuw Sloten,52.347409999999996,4.78914,Private room,35,7,0,5,154
3368,31408508,13820826,Fleur,De Baarsjes - Oud-West,52.36338,4.85958,Entire home/apt,200,2,6,1,4
3369,31452672,235406893,Claartje,Centrum-Oost,52.36521,4.91153,Private room,165,2,4,3,175
3370,31453479,235406893,Claartje,Centrum-Oost,52.36629,4.90979,Private room,165,5,15,3,173
3371,31454769,235406893,Claartje,Centrum-Oost,52.36655,4.9093,Private room,330,2,2,3,176
3372,31481840,6983078,Sibe,Oud-Oost,52.35699,4.93302,Entire home/apt,200,2,10,1,151
3373,31506891,33217887,Emiel,De Pijp - Rivierenbuurt,52.34317,4.9088199999999995,Entire home/apt,135,1,15,1,0
3374,31536003,4145047,Wouter,De Baarsjes - Oud-West,52.372409999999995,4.861219999999999,Entire home/apt,145,5,10,1,1
3375,31552683,227214431,Howie,Westerpark,52.387159999999994,4.87407,Entire home/apt,380,5,7,1,0
3376,31555059,42771686,Ilse,Bos en Lommer,52.376540000000006,4.83751,Entire home/apt,129,2,4,2,0
3377,31559235,22237706,Lars,De Aker - Nieuw Sloten,52.34833,4.78987,Entire home/apt,165,3,3,1,0
3378,31561365,4237150,Emile,Oostelijk Havengebied - Indische Buurt,52.3774,4.94563,Private room,124,3,17,1,176
3379,31582709,14537613,Elise,Zuid,52.36054,4.8762099999999995,Private room,325,4,31,1,78
3380,31590837,22033000,Therese,Oud-Oost,52.3604,4.9267900000000004,Entire home/apt,105,2,6,1,0
3381,31606186,46827833,Harriet,Slotervaart,52.350429999999996,4.84302,Entire home/apt,180,10,3,1,0
3382,31619907,237046264,Nick,IJburg - Zeeburgereiland,52.37327,4.96813,Private room,105,2,35,1,154
3383,31632004,15596641,Eelke,Oud-Noord,52.39289,4.91633,Entire home/apt,230,3,10,1,0
3384,31701569,141349719,Mascha En Vincent,Watergraafsmeer,52.33914,4.91794,Private room,150,2,51,1,267
3385,31707026,24927522,Sebastiaan,De Pijp - Rivierenbuurt,52.35435,4.88973,Entire home/apt,268,2,3,2,363
3386,31709131,12961955,Marlies,Centrum-West,52.376490000000004,4.89043,Private room,207,2,22,1,89
3387,31709186,534213,Guillaume,De Pijp - Rivierenbuurt,52.35662,4.903230000000001,Entire home/apt,160,1,13,1,0
3388,31709355,6862817,Eduardo,De Pijp - Rivierenbuurt,52.354,4.90056,Private room,61,2,11,1,61
